game_started,game_count,dayofweek,comp,round,venue,result,team,opponent,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
N,1,Sun,UEFA Euro,Group stage,Neutral,W 1-0,eng England,rs Serbia,DM,22,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,12,12,100.0,0,8,0,3,1,Match Report
N,2,Thu,UEFA Euro,Group stage,Neutral,D 1-1,eng England,dk Denmark,DM,37,0,0,0,0,0,0,1,0,21,1,0,1,0.0,0.0,0.0,0,0,14,17,82.4,0,10,0,0,0,Match Report
Y,3,Tue,UEFA Euro,Group stage,Neutral,D 0-0,eng England,si Slovenia,RM,45,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,17,20,85.0,1,16,0,0,0,Match Report
N,4,Sun,UEFA Euro,Round of 16,Neutral,W 2-1,eng England,sk Slovakia,CM,15,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Match Report
