game_started,game_count,dayofweek,comp,round,venue,result,team,opponent,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,1,Tue,UEFA Euro,Group stage,Neutral,D 1-1,fr France,pl Poland,LW,60,0,0,0,0,1,1,0,0,38,4,0,3,0.1,0.1,0.4,4,0,19,22,86.4,4,30,3,7,2,Match Report
N,2,Fri,UEFA Euro,Quarter-finals,Neutral,D 0 (5)-0 (3),fr France,pt Portugal,LW,15,0,0,0,0,1,0,0,0,6,0,0,1,0.1,0.1,0.0,2,0,2,2,100.0,1,3,1,2,2,Match Report
