game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
N,24,0,26,0,0,0,0,0,2,0,0,11,0,0,0,0,1,Sun,Premier League,Matchweek 24,Home,L 1-2,Aston Villa,Manchester Utd,"RW,AM",0,0,0,16,0,0.1,0.1,0.1,3,0,7,63.6,0,13,7,1,0,Match Report
N,25,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 2-1,Aston Villa,Fulham,RW,0,0,0,3,0,0.0,0.0,0.0,0,0,2,100.0,0,1,0,1,0,Match Report
N,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,W 4-2,Aston Villa,Nott'ham Forest,RM,0,0,0,1,0,0.0,0.0,0.0,1,0,1,100.0,0,1,1,0,0,Match Report
N,27,0,12,0,0,0,0,0,0,0,0,6,0,0,0,1,0,Sat,Premier League,Matchweek 27,Away,W 3-2,Aston Villa,Luton Town,RW,0,0,0,7,0,0.0,0.0,0.3,1,1,5,83.3,2,6,2,0,0,Match Report
N,28,0,33,0,0,0,0,0,1,0,0,8,0,0,0,0,0,Sun,Premier League,Matchweek 28,Home,L 0-4,Aston Villa,Tottenham,"RM,AM,CM",0,0,0,14,2,0.0,0.0,0.0,0,0,4,50.0,1,11,3,1,0,Match Report
N,29,0,45,0,0,0,0,0,1,0,0,21,0,0,0,1,0,Sun,Premier League,Matchweek 29,Away,D 1-1,Aston Villa,West Ham,FW,0,0,0,23,0,0.0,0.0,0.2,5,1,18,85.7,4,16,1,2,1,Match Report
Y,30,0,87,0,0,1,0,0,1,0,1,15,0,0,1,1,0,Sat,Premier League,Matchweek 30,Home,W 2-0,Aston Villa,Wolves,FW,0,0,0,21,1,0.1,0.1,0.2,3,1,10,66.7,1,16,1,2,1,Match Report
Y,31,0,62,0,0,1,0,0,1,0,0,13,1,0,0,0,0,Wed,Premier League,Matchweek 31,Away,L 1-4,Aston Villa,Manchester City,RW,0,0,0,20,0,0.1,0.1,0.2,1,0,8,61.5,2,14,3,3,2,Match Report
N,32,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Sat,Premier League,Matchweek 32,Home,D 3-3,Aston Villa,Brentford,RM,0,0,0,4,0,0.0,0.0,0.0,0,0,1,25.0,0,3,2,0,0,Match Report
Y,33,0,60,0,0,2,0,0,1,0,0,16,0,0,0,0,0,Sun,Premier League,Matchweek 33,Away,W 2-0,Aston Villa,Arsenal,RW,0,0,0,21,0,0.0,0.0,0.0,0,0,13,81.3,1,13,3,2,0,Match Report
Y,34,0,89,0,0,1,0,0,3,0,1,35,0,0,1,0,0,Sun,Premier League,Matchweek 34,Home,W 3-1,Aston Villa,Bournemouth,AM,0,0,0,42,0,0.8,0.8,0.2,4,0,29,82.9,8,31,3,1,0,Match Report
N,35,0,56,0,0,0,0,0,0,0,0,10,0,0,0,0,0,Sat,Premier League,Matchweek 35,Home,D 2-2,Aston Villa,Chelsea,FW,0,0,0,12,0,0.0,0.0,0.0,1,0,4,40.0,0,5,1,0,0,Match Report
Y,36,0,72,0,0,0,0,0,1,0,1,12,2,0,0,0,0,Sun,Premier League,Matchweek 36,Away,L 0-1,Aston Villa,Brighton,"AM,LW",0,0,0,15,0,0.0,0.0,0.0,0,0,7,58.3,2,13,1,0,0,Match Report
Y,37,0,90,0,0,0,0,0,3,0,1,27,0,0,0,1,0,Mon,Premier League,Matchweek 37,Home,D 3-3,Aston Villa,Liverpool,AM,0,0,0,36,0,0.4,0.4,0.9,8,2,21,77.8,3,23,6,6,4,Match Report
Y,38,0,86,0,0,0,0,0,2,0,2,15,1,0,0,0,0,Sun,Premier League,Matchweek 38,Away,L 0-5,Aston Villa,Crystal Palace,RM,0,0,0,23,0,0.5,0.5,0.0,3,0,14,93.3,2,16,4,3,0,Match Report
