game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,24,0,90,0,0,0,0,0,0,0,0,55,1,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 2-1,Aston Villa,Fulham,DM,0,0,0,61,2,0.0,0.0,0.2,4,0,47,85.5,5,26,2,2,1,Match Report
Y,25,0,90,0,0,2,0,0,3,0,2,65,0,0,2,0,0,Sat,Premier League,Matchweek 26,Home,W 4-2,Aston Villa,Nott'ham Forest,"CM,DM",0,0,0,76,0,0.5,0.5,0.0,1,0,60,92.3,5,48,2,3,0,Match Report
Y,26,0,90,0,0,0,0,0,1,0,0,49,0,0,0,1,1,Sat,Premier League,Matchweek 27,Away,W 3-2,Aston Villa,Luton Town,DM,0,0,0,51,0,0.1,0.1,0.3,3,1,43,87.8,4,28,1,0,0,Match Report
Y,27,0,90,0,0,3,0,0,0,0,0,43,1,0,0,0,0,Sun,Premier League,Matchweek 28,Home,L 0-4,Aston Villa,Tottenham,"CM,DM",0,0,0,48,1,0.0,0.0,0.2,3,0,35,81.4,2,31,1,2,2,Match Report
Y,28,0,90,0,0,2,0,0,1,0,0,87,0,0,0,0,1,Sun,Premier League,Matchweek 29,Away,D 1-1,Aston Villa,West Ham,CM,0,0,0,89,0,0.0,0.0,0.0,3,0,78,89.7,7,58,1,1,1,Match Report
Y,29,0,90,0,0,2,0,0,0,0,0,47,0,0,0,0,0,Sat,Premier League,Matchweek 30,Home,W 2-0,Aston Villa,Wolves,CM,0,0,0,54,0,0.0,0.0,0.1,4,2,38,80.9,1,32,1,3,2,Match Report
Y,30,0,62,0,0,1,0,0,1,0,1,28,0,0,0,0,1,Wed,Premier League,Matchweek 31,Away,L 1-4,Aston Villa,Manchester City,DM,0,0,0,31,1,0.2,0.2,0.2,5,0,24,85.7,3,10,2,1,0,Match Report
Y,31,0,90,0,0,0,0,0,0,0,0,75,1,0,0,0,1,Sat,Premier League,Matchweek 32,Home,D 3-3,Aston Villa,Brentford,CM,0,0,0,77,0,0.0,0.0,0.4,4,0,63,84.0,6,49,3,0,0,Match Report
Y,32,0,74,0,0,0,0,0,0,0,0,18,1,0,0,0,1,Sat,Premier League,Matchweek 35,Home,D 2-2,Aston Villa,Chelsea,CM,0,0,0,27,1,0.0,0.0,0.0,0,0,14,77.8,1,16,2,2,0,Match Report
Y,33,0,90,0,0,2,0,0,0,0,0,45,2,0,0,0,0,Sun,Premier League,Matchweek 36,Away,L 0-1,Aston Villa,Brighton,"DM,CM",0,0,0,51,1,0.0,0.0,0.0,0,0,36,80.0,0,34,1,0,0,Match Report
Y,34,0,79,0,0,0,0,0,1,0,0,47,1,0,0,0,0,Mon,Premier League,Matchweek 37,Home,D 3-3,Aston Villa,Liverpool,DM,0,0,0,52,0,0.1,0.1,0.0,3,0,39,83.0,3,26,0,2,1,Match Report
Y,35,0,90,0,0,1,0,0,0,0,0,60,0,0,0,0,1,Sun,Premier League,Matchweek 38,Away,L 0-5,Aston Villa,Crystal Palace,CM,0,0,0,61,0,0.0,0.0,0.5,2,0,53,88.3,2,37,0,0,0,Match Report
