game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,24,0,89,0,0,0,0,0,3,0,2,27,0,0,1,1,0,Sat,Premier League,Matchweek 26,Home,W 4-2,Aston Villa,Nott'ham Forest,"RM,RW",0,0,0,40,2,1.1,1.1,1.0,3,2,18,66.7,0,29,5,5,2,Match Report
Y,25,0,78,0,0,2,0,0,1,0,1,31,1,0,0,1,1,Sat,Premier League,Matchweek 27,Away,W 3-2,Aston Villa,Luton Town,RW,0,0,0,41,1,0.1,0.1,0.7,5,1,24,77.4,4,26,1,4,3,Match Report
Y,26,0,68,0,0,1,0,0,1,0,0,14,1,0,0,0,0,Sun,Premier League,Matchweek 28,Home,L 0-4,Aston Villa,Tottenham,"FW,RW,RM",0,0,0,19,0,0.0,0.0,0.1,4,0,4,28.6,1,15,1,0,0,Match Report
Y,27,0,90,0,0,0,0,0,3,0,0,47,0,0,0,0,0,Sun,Premier League,Matchweek 29,Away,D 1-1,Aston Villa,West Ham,RM,0,0,0,55,1,0.1,0.1,0.1,4,0,35,74.5,4,38,10,5,5,Match Report
Y,28,0,89,0,0,2,0,0,1,0,0,29,0,0,0,0,0,Sat,Premier League,Matchweek 30,Home,W 2-0,Aston Villa,Wolves,"RM,RW",0,0,0,35,1,0.0,0.0,0.3,3,0,21,72.4,2,24,1,4,2,Match Report
N,29,0,28,0,0,1,0,0,0,0,0,8,0,0,0,0,0,Wed,Premier League,Matchweek 31,Away,L 1-4,Aston Villa,Manchester City,RW,0,0,0,13,1,0.0,0.0,0.1,1,0,6,75.0,2,9,0,2,1,Match Report
Y,30,0,89,0,0,0,0,0,2,0,0,58,0,0,0,0,0,Sat,Premier League,Matchweek 32,Home,D 3-3,Aston Villa,Brentford,RM,0,0,0,67,0,0.1,0.1,0.0,0,0,39,67.2,5,45,6,4,1,Match Report
N,31,0,30,0,0,0,0,0,1,0,1,11,0,0,1,0,0,Sun,Premier League,Matchweek 33,Away,W 2-0,Aston Villa,Arsenal,RW,0,0,0,16,0,0.3,0.3,0.0,0,0,9,81.8,1,5,2,2,1,Match Report
Y,32,0,86,0,0,0,0,0,1,0,1,46,0,0,1,1,0,Sun,Premier League,Matchweek 34,Home,W 3-1,Aston Villa,Bournemouth,RW,0,0,0,51,1,1.0,1.0,0.6,8,1,36,78.3,12,33,4,2,1,Match Report
Y,33,0,74,0,0,0,0,0,1,0,1,14,0,0,0,0,1,Sat,Premier League,Matchweek 35,Home,D 2-2,Aston Villa,Chelsea,RM,0,0,0,22,1,0.0,0.0,0.0,0,0,11,78.6,0,17,4,4,2,Match Report
Y,34,0,90,0,0,2,0,0,0,0,0,24,1,0,0,0,0,Sun,Premier League,Matchweek 36,Away,L 0-1,Aston Villa,Brighton,"LW,RW,RM",0,0,0,37,1,0.0,0.0,0.0,0,0,16,66.7,3,24,1,5,1,Match Report
Y,35,0,90,0,0,1,0,0,3,0,0,22,0,0,0,0,0,Mon,Premier League,Matchweek 37,Home,D 3-3,Aston Villa,Liverpool,RW,0,0,0,33,1,0.2,0.2,1.3,6,0,16,72.7,4,24,1,7,5,Match Report
