game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,25,0,78,0,0,0,0,0,1,0,1,5,1,0,0,0,0,Sat,Premier League,Matchweek 29,Away,L 1-2,Brentford,Burnley,FW,0,0,0,15,2,0.4,0.4,0.0,0,0,4,80.0,1,7,1,1,0,Match Report
Y,26,0,70,0,0,1,0,0,4,0,0,17,0,0,0,0,1,Sat,Premier League,Matchweek 30,Home,D 1-1,Brentford,Manchester Utd,FW,0,0,0,29,0,0.6,0.6,0.3,3,0,14,82.4,4,14,2,3,1,Match Report
Y,27,0,72,0,0,1,0,0,1,0,0,11,0,0,0,0,0,Wed,Premier League,Matchweek 31,Home,D 0-0,Brentford,Brighton,FW,0,0,0,18,0,0.2,0.2,0.3,1,0,7,63.6,3,12,1,2,1,Match Report
Y,28,0,80,0,0,0,0,0,1,0,1,20,0,0,1,0,1,Sat,Premier League,Matchweek 32,Away,D 3-3,Brentford,Aston Villa,FW,0,0,0,29,1,0.7,0.7,0.2,1,0,13,65.0,2,16,1,3,2,Match Report
Y,29,0,89,0,0,0,0,0,1,0,1,15,0,0,0,0,0,Sat,Premier League,Matchweek 33,Home,W 2-0,Brentford,Sheffield Utd,"LW,FW",0,0,0,23,2,0.1,0.1,0.0,1,0,11,73.3,1,11,1,1,0,Match Report
Y,30,0,81,0,0,2,0,0,2,0,2,20,0,0,2,0,0,Sat,Premier League,Matchweek 34,Away,W 5-1,Brentford,Luton Town,FW,0,0,0,29,0,0.6,0.6,0.3,6,2,11,55.0,3,21,2,4,2,Match Report
Y,31,0,67,0,0,3,0,0,0,0,0,16,1,0,0,0,0,Sat,Premier League,Matchweek 35,Away,L 0-1,Brentford,Everton,LW,0,0,0,26,2,0.0,0.0,0.0,2,0,9,56.3,0,10,1,0,0,Match Report
N,32,0,25,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Sat,Premier League,Matchweek 36,Home,D 0-0,Brentford,Fulham,"LW,AM",0,0,0,13,0,0.0,0.0,0.0,0,0,6,66.7,2,11,1,1,0,Match Report
N,33,0,28,0,0,0,0,0,1,0,1,8,0,0,1,1,0,Sat,Premier League,Matchweek 37,Away,W 2-1,Brentford,Bournemouth,"FW,LW,RM",0,0,0,11,0,0.1,0.1,0.4,3,2,8,100.0,1,7,1,0,0,Match Report
Y,34,0,83,0,0,0,0,0,4,0,1,19,0,0,1,1,1,Sun,Premier League,Matchweek 38,Home,L 2-4,Brentford,Newcastle Utd,"LW,AM",0,0,0,28,1,0.3,0.3,0.2,1,1,14,73.7,1,23,1,2,0,Match Report
