game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,24,0,68,0,0,2,0,0,0,0,0,42,2,0,0,0,0,Sat,Premier League,Matchweek 25,Away,W 5-0,Arsenal,Burnley,RB,0,0,0,49,1,0.0,0.0,0.0,1,0,39,92.9,3,30,1,0,0,Match Report
Y,25,0,90,0,0,0,0,0,0,0,0,55,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,W 4-1,Arsenal,Newcastle Utd,RB,0,0,0,60,1,0.0,0.0,0.0,2,0,42,76.4,4,25,1,0,0,Match Report
Y,26,0,64,0,0,0,0,0,1,0,1,54,1,0,1,0,0,Mon,Premier League,Matchweek 27,Away,W 6-0,Arsenal,Sheffield Utd,RB,0,0,0,59,1,0.0,0.0,0.0,1,0,46,85.2,3,30,3,0,0,Match Report
Y,27,0,90,0,0,1,0,0,0,0,0,80,0,0,0,2,0,Sat,Premier League,Matchweek 28,Home,W 2-1,Arsenal,Brentford,RB,0,0,0,84,0,0.0,0.0,0.3,5,2,68,85.0,13,59,2,1,0,Match Report
Y,28,0,90,0,0,1,0,0,0,0,0,19,0,0,0,0,0,Sun,Premier League,Matchweek 30,Away,D 0-0,Arsenal,Manchester City,RB,0,0,0,31,2,0.0,0.0,0.1,1,0,14,73.7,0,12,1,0,0,Match Report
Y,29,0,90,0,0,0,0,0,0,0,0,58,1,0,0,0,0,Wed,Premier League,Matchweek 31,Home,W 2-0,Arsenal,Luton Town,RB,0,0,0,67,1,0.0,0.0,0.0,1,0,54,93.1,3,43,2,3,1,Match Report
Y,30,0,90,0,0,1,0,0,0,0,0,49,1,0,0,0,1,Sat,Premier League,Matchweek 32,Away,W 3-0,Arsenal,Brighton,RB,0,0,0,57,1,0.0,0.0,0.4,2,0,33,67.3,7,18,3,0,0,Match Report
Y,31,0,66,0,0,6,0,0,0,0,0,34,1,0,0,0,1,Sun,Premier League,Matchweek 33,Home,L 0-2,Arsenal,Aston Villa,RB,0,0,0,46,3,0.0,0.0,0.1,2,0,28,82.4,3,18,1,0,0,Match Report
Y,32,0,90,0,0,0,0,0,1,0,0,80,0,0,0,0,0,Sat,Premier League,Matchweek 34,Away,W 2-0,Arsenal,Wolves,RB,0,0,0,86,0,0.0,0.0,0.1,5,0,77,96.3,14,49,3,0,0,Match Report
Y,33,0,90,0,0,2,0,0,2,0,2,68,1,0,2,0,1,Tue,Premier League,Matchweek 29,Home,W 5-0,Arsenal,Chelsea,RB,0,0,0,77,2,0.3,0.3,0.2,6,0,53,77.9,6,27,2,1,1,Match Report
Y,34,0,90,0,0,3,0,0,0,0,0,34,1,0,0,0,0,Sun,Premier League,Matchweek 35,Away,W 3-2,Arsenal,Tottenham,RB,0,0,0,50,3,0.0,0.0,0.0,1,0,25,73.5,3,11,0,1,0,Match Report
Y,35,0,90,0,0,2,0,0,1,0,0,50,0,0,0,0,0,Sat,Premier League,Matchweek 36,Home,W 3-0,Arsenal,Bournemouth,RB,0,0,0,59,0,0.1,0.1,0.3,5,0,37,74.0,3,10,1,0,0,Match Report
Y,36,0,90,0,0,2,0,0,1,0,0,60,2,0,0,0,0,Sun,Premier League,Matchweek 37,Away,W 1-0,Arsenal,Manchester Utd,RB,0,0,0,70,4,0.0,0.0,0.1,3,1,48,80.0,6,35,1,1,1,Match Report
Y,37,0,68,0,0,0,0,0,0,0,0,77,1,0,0,0,0,Sun,Premier League,Matchweek 38,Home,W 2-1,Arsenal,Everton,RB,0,0,0,82,2,0.0,0.0,0.2,6,1,66,85.7,11,65,2,1,0,Match Report
