game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report
Y,24,0,90,0,0,1,0,0,3,0,3,19,0,0,1,1,0,Sat,Premier League,Matchweek 25,Away,D 2-2,Bournemouth,Newcastle Utd,FW,0,0,0,34,0,1.9,1.9,0.1,2,1,13,68.4,3,13,0,2,1,Match Report
Y,25,0,90,0,0,1,0,0,3,0,1,13,0,0,0,0,0,Sat,Premier League,Matchweek 26,Home,L 0-1,Bournemouth,Manchester City,FW,0,0,0,25,1,0.3,0.3,0.2,5,0,10,76.9,3,17,2,2,0,Match Report
Y,26,0,88,0,0,2,0,0,1,0,1,11,0,0,0,0,0,Sun,Premier League,Matchweek 27,Away,W 2-0,Bournemouth,Burnley,FW,0,0,0,27,0,0.2,0.2,0.1,3,0,4,36.4,1,12,1,1,0,Match Report
Y,27,0,90,0,0,0,0,0,2,0,1,18,0,0,0,0,0,Sat,Premier League,Matchweek 28,Home,D 2-2,Bournemouth,Sheffield Utd,FW,0,1,0,33,1,0.9,0.1,0.2,6,0,13,72.2,1,11,0,0,0,Match Report
Y,28,0,89,0,0,0,0,0,3,0,1,20,0,0,1,0,0,Wed,Premier League,Matchweek 17,Home,W 4-3,Bournemouth,Luton Town,FW,0,0,0,31,0,0.4,0.4,0.3,6,2,18,90.0,2,21,2,5,3,Match Report
Y,29,0,84,0,0,1,0,0,1,0,1,11,0,0,1,0,1,Sat,Premier League,Matchweek 30,Home,W 2-1,Bournemouth,Everton,FW,0,0,0,24,0,0.6,0.6,0.0,2,0,8,72.7,1,11,2,5,1,Match Report
Y,30,0,89,0,0,1,0,0,1,0,0,13,0,0,0,0,0,Tue,Premier League,Matchweek 31,Home,W 1-0,Bournemouth,Crystal Palace,FW,0,0,0,21,0,0.1,0.1,0.0,0,0,8,61.5,1,13,3,2,1,Match Report
Y,31,0,90,0,0,2,0,0,2,0,0,19,2,0,0,0,0,Sat,Premier League,Matchweek 32,Away,L 1-2,Bournemouth,Luton Town,"FW,LW",0,0,0,31,1,0.1,0.1,0.1,2,0,15,78.9,3,16,3,1,0,Match Report
Y,32,0,90,0,0,2,0,0,4,0,1,23,1,0,1,0,0,Sat,Premier League,Matchweek 33,Home,D 2-2,Bournemouth,Manchester Utd,"FW,AM",0,0,0,40,0,0.3,0.3,0.1,5,0,17,73.9,1,24,1,2,2,Match Report
Y,33,0,90,0,0,0,0,0,1,0,0,16,0,0,1,0,0,Sun,Premier League,Matchweek 34,Away,L 1-3,Bournemouth,Aston Villa,FW,1,1,0,23,1,0.8,0.1,0.0,1,0,12,75.0,1,12,1,1,0,Match Report
Y,34,0,86,0,0,0,0,0,2,0,1,17,0,0,0,0,0,Wed,Premier League,Matchweek 29,Away,W 1-0,Bournemouth,Wolves,FW,0,0,0,26,0,0.1,0.1,0.1,5,0,12,70.6,2,14,4,2,2,Match Report
Y,35,0,90,0,0,0,0,0,4,0,1,10,1,0,0,0,0,Sun,Premier League,Matchweek 35,Home,W 3-0,Bournemouth,Brighton,FW,0,0,0,30,1,0.3,0.3,0.3,4,0,7,70.0,3,18,2,4,2,Match Report
Y,36,0,90,0,0,0,0,0,1,0,1,17,0,0,0,0,0,Sat,Premier League,Matchweek 36,Away,L 0-3,Bournemouth,Arsenal,FW,0,0,0,26,0,0.2,0.2,0.0,1,0,11,64.7,1,13,0,3,0,Match Report
Y,37,0,90,0,0,0,0,0,4,0,1,12,0,0,1,0,0,Sat,Premier League,Matchweek 37,Home,L 1-2,Bournemouth,Brentford,FW,0,0,0,23,1,0.3,0.3,0.0,0,0,8,66.7,1,8,3,2,1,Match Report
N,38,0,32,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Sun,Premier League,Matchweek 38,Away,L 1-2,Bournemouth,Chelsea,"FW,AM",0,0,0,6,0,0.5,0.5,0.0,0,0,0,0.0,0,3,0,1,0,Match Report
